household_code,year,village_,district_,Age_head_,head_female_,Head_educ_,Head_born_village_,Head_belong_Biggest_caste_,Head_marital_status_,Max_HH_educ_,num_of_children_,num_of_male_adults_,num_of_female_adults_,num_of_elders_,aeu_,High_prod_imp_aeu_,low_prod_imp_aeu_,high_non_prod_imp_aeu_,low_non_prod_imp_aeu_,other_implements_aeu_,Total_imp_value_aeu_,Large_livstk_begin_val_aeu_,Small_livstk_begin_val_aeu_,V_small_livstk_begin_val_aeu_,Beehives_begin_val_aeu_,Tot_livstk_begin_val_aeu_,Large_livstk_end_val_aeu_,Small_livstk_end_val_aeu_,V_small_livstk_end_val_aeu_,Beehives_end_val_aeu_,Tot_livstk_end_val_aeu_,Crop_land_sqm_aeu_,Pasture_land_sqm_aeu_,Agroforestry_land_sqm_aeu_,Silvipasture_land_sqm_aeu_,Fallow_land_sqm_aeu_,Forest_land_sqm_aeu_,Land_rented_in_sqm_aeu_,Land_rented_out_sqm_aeu_,Other_land_sqm_aeu_,Total_land_owned_sqm_aeu_,Bank_saving_aeu_,Jewellery_aeu_,debt_aeu_,Serious_crop_fail_,Serious_crop_fail_severe_,Serious_illness_,Serious_illness_severe_,Death_adult_,Death_adult_severe_,land_loss_,Land_loss_severe_,Livestock_loss_,Livestock_loss_severe_,Oth_asset_loss_,Oth_asset_loss_severe_,wage_employ_loss_,wage_employ_loss_severe_,Costly_social_events_,Costly_social_events_severe_,Tot_for_inc_aeu_,For_cash_inc_aeu_,Tot_nonfor_env_inc_aeu_,Nonfor_env_cash_inc_aeu_,Forest_service_inc_aeu_,FUG_payment_inc_aeu_,Wage_forest_env_inc_aeu_,Tot_env_inc_aeu_,Env_cash_inc_aeu_,Tot_crop_inc_aeu_,Crop_cash_inc_aeu_,Tot_live_inc_aeu_,Live_cash_inc_aeu_,Remit_inc_aeu_,Gov_service_inc_aeu_,Gifts_inc_aeu_,Pension_inc_aeu_,Tot_suppot_inc_aeu_,Land_rent_out_inc_aeu_,Compensation_inc_aeu_,other_inc_aeu_,Tot_other_inc_aeu_,Biz_inc_aeu_,Wage_agri_inc_aeu_,Wage_unskll_off_farm_inc_aeu_,Wage_skill_off_farm_inc_aeu_,Other_wage_inc_aeu_,Tot_wage_inc_aeu_,Total_inc_aeu_,Total_cash_inc_aeu_
1021052,2012,Hemja,Kaski,61,1,0,0,1,1,0,0,0,1,1,1.6,0,0,9375,19375,0,35312.5,0,0,0,0,0,0,0,0,0,0,625,0,0,0,0,0,0,0,0,625,0,3125,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1968.75,0,537.5,0,0,0,0,2506.25,0,4565.625,430.7728119,0,0,0,0,9375,28125,37500,0,0,7500,7500,0,0,0,0,0,0,52071.875,45430.77281
1021123,2012,Hemja,Kaski,83,0,0,1,0,3,10,1,2,3,1,6.84,0,0,1681.28655,7821.637427,0,23538.0117,22660.81871,0,0,0,22660.818,27046.78363,0,0,0,27046.783,657.8947368,0,0,0,0,0,0,73.0994152,219.2982456,877.1929825,0,7309.94152,58479.53216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,874.2690058,0,7005.116959,584.7953216,0,0,0,7879.3857,584.79535,2529.093567,1283.785159,-1559.94152,-190.4087751,0,292.3976608,0,0,292.39767,175.4385965,0,0,175.4386,-103289.4737,0,0,0,0,0,-93973.09942,-101143.4657
1021080,2012,Hemja,Kaski,57,0,6,1,0,1,17,4,3,3,0,8.36,23026.31579,0,2631.578947,12619.61722,0,39856.45933,22727.27273,2711.323764,0,0,25438.596,16746.41148,2930.62201,0,0,19677.033,538.277512,0,0,0,0,0,0,0,0,538.277512,23923.44498,47846.88995,29904.30622,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,681.8181818,0,3863.636364,0,0,0,0,4545.4546,0,2544.258373,666.4170555,5631.977671,3750.029647,0,0,0,0,0,0,0,5741.626794,5741.627,439234.4498,0,0,0,0,0,457697.7671,449392.5233
1023027,2012,Chainpur,Chitwan,35,0,5,0,1,1,8,3,1,3,0,5.2,192307.6923,384.6153846,1923.076923,2692.307692,0,197500,0,7185.897436,0,0,7185.8975,0,9230.769231,0,0,9230.7695,260.3846154,0,0,0,0,0,0,0,65.19230769,325.5769231,576.9230769,0,28846.15385,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3519.230769,0,363.4615385,0,0,0,0,3882.6924,0,333.6538462,97.9174897,-1747.564103,0,0,0,0,0,0,0,0,88461.53846,88461.539,86826.92308,0,0,0,0,0,177757.2436,175386.379
1023107,2012,Chainpur,Chitwan,81,0,5,0,1,1,17,2,2,1,2,6.44,18633.54037,232.9192547,2251.552795,6055.900621,0,27795.03106,0,0,0,0,0,0,0,0,0,0,315.3726708,0,0,0,0,0,0,0,0,315.3726708,31055.90062,0,186335.4037,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.068323,0,0,0,0,149.06833,0,1494.099379,187.9212702,0,0,7763.975155,465.8385093,0,0,465.8385,2329.192547,0,0,2329.1926,-83850.93168,0,0,0,0,0,-71648.75776,-73104.0042
1021084,2012,Hemja,Kaski,81,0,0,1,0,1,0,0,0,1,1,1.76,0,0,0,6250,0,22727.27273,70454.54545,0,0,0,70454.547,71590.90909,0,0,0,71590.906,852.2727273,0,0,0,0,0,0,0,0,852.2727273,0,113636.3636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9505.681818,0,25937.5,4602.272727,0,0,0,35443.184,4602.2729,5147.727273,2507.220561,74812.5,35365.90909,0,1136.363636,0,0,1136.3636,0,0,0,0,0,852.2727273,0,0,0,852.27271,117392.0455,44464.03874
1023078,2012,Chainpur,Chitwan,0,1,0,0,1,1,12,1,3,3,1,6.08,207236.8421,657.8947368,4605.263158,17516.44737,0,234621.7105,37503.88289,15698.42575,0,0,53202.309,34539.47368,13651.31579,0,0,48190.789,2227.467105,0,0,0,0,0,0,0,55.75657895,2283.223684,3289.473684,45230.26316,82236.84211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325.6578947,0,4167.927632,0,0,0,0,4493.5854,0,-5722.532895,0,20460.29737,10223.97449,0,0,0,0,0,2220.394737,0,0,2220.3948,104832.2368,0,0,0,0,0,126283.9816,117276.6061
1023185,2012,Chainpur,Chitwan,48,0,0,0,0,1,8,4,3,2,0,8.04,0,124.3781095,0,995.0248756,0,1492.537313,2736.318408,1741.293532,0,0,4477.6118,2363.18408,1990.049751,0,0,4353.2339,463.1840796,0,0,0,0,0,0,0,0,463.1840796,621.8905473,0,2487.562189,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4144.278607,0,906.7164179,0,0,0,0,5050.9951,0,-658.9552239,-9.20542804,-2242.537313,-1216.023754,0,0,0,0,0,0,0,0,0,0,186.5671642,0,6156.716418,0,6343.2837,8492.78607,5118.0544
1021059,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125088,2012,Kunjo,Mustang,31,1,4,1,1,1,4,3,0,1,1,3.8,0,263.1578947,3947.368421,4078.947368,0,11710.52632,36491.22807,0,0,0,36491.227,39605.26316,0,0,0,39605.262,789.4736842,0,0,0,1578.947368,0,263.1578947,0,131.5789474,2500,52631.57895,52631.57895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15265.52632,315.7894737,1068.421053,0,0,0,0,16333.947,315.78946,507.8947368,0,6157.894737,260.1927354,0,1052.631579,0,34210.52632,35263.156,0,0,0,0,0,0,0,0,0,0,58262.89474,35839.1401
10125120,2012,Kunjo,Mustang,51,1,0,1,1,1,4,1,3,2,0,5.76,0,173.6111111,0,1354.166667,0,2569.444444,15364.58333,5208.333333,0,121.5277778,20694.445,15364.58333,5208.333333,0,243.0555556,20815.973,1128.472222,0,0,0,607.6388889,0,0,0,43.40277778,1779.513889,0,0,43402.77778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11760.41667,1354.166667,3571.180556,2083.333333,0,0,15833.33333,31164.93,19270.834,2626.736111,237.7854054,1163.194444,0,37500,0,0,0,0,0,0,0,0,0,0,2083.333333,0,0,2083.3333,74538.19444,59091.95207
1021035,2012,Hemja,Kaski,30,0,8,1,1,1,8,0,2,2,0,3.76,21276.59574,0,2659.574468,7978.723404,0,35771.2766,21276.59574,531.9148936,0,0,21808.51,18617.02128,531.9148936,0,0,19148.936,132.9787234,0,0,0,0,0,0,0,0,132.9787234,0,13297.87234,106382.9787,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1675.531915,0,10791.2234,0,0,0,0,12466.755,0,1357.712766,854.1455025,9867.021277,6960.861571,0,0,0,14893.61702,14893.617,5319.148936,0,9308.510638,14627.659,15957.44681,0,0,0,0,0,69170.21277,53293.73048
10125057,2012,Kunjo,Mustang,49,1,0,1,0,1,9,1,1,1,0,2.68,0,0,0,2238.80597,0,5223.880597,0,188432.8358,0,0,188432.83,0,199253.7313,0,0,199253.73,373.1343284,0,0,0,0,0,0,0,93.28358209,466.4179104,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12399.25373,3694.029851,986.9402985,0,261.1940299,4850.746269,9888.059701,28386.193,18694.029,2966.41791,1791.044776,6716.41791,6716.41791,0,0,0,0,0,0,0,1119.402985,1119.403,0,2537.313433,0,0,0,2537.3135,41725.74627,30858.20896
10111034,2012,Lete,Mustang,62,0,0,0,0,1,8,0,2,2,0,3.6,277.7777778,0,2777.777778,3527.777778,0,6583.333333,0,0,0,0,0,0,0,0,0,0,138.8888889,0,0,0,0,0,277.7777778,0,69.44444444,208.3333333,0,13888.88889,13888.88889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14188.88889,27.77777778,1200,583.3333333,0,0,0,15388.889,611.11108,-194.4444444,0,1875,0,0,0,0,0,0,0,0,83.33333333,83.333336,0,27291.66667,2777.777778,0,0,30069.445,47222.22222,30763.88889
1023064,2012,Chainpur,Chitwan,51,0,0,0,0,1,11,0,2,2,0,3.88,23195.87629,773.1958763,3865.979381,3762.886598,0,33273.19588,15463.91753,4200.609794,0,0,19664.527,15463.91753,1804.123711,0,0,17268.041,872.6804124,0,0,0,0,0,0,0,0,872.6804124,12886.59794,25773.19588,25773.19588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1932.989691,0,0,0,0,1932.9897,0,1007.731959,543.0890796,4432.568557,2025.501446,0,0,0,14175.25773,14175.258,0,0,7989.690722,7989.6909,0,0,0,0,0,0,29538.23866,24733.53898
10111030,2012,Lete,Mustang,67,0,0,1,1,3,10,1,1,1,1,3.52,284.0909091,284.0909091,1988.636364,4119.318182,0,6676.136364,36221.59091,0,0,1420.454545,37642.047,28267.04545,0,0,1420.454545,29687.5,994.3181818,0,0,0,710.2272727,0,426.1363636,0,106.5340909,1811.079545,56818.18182,28409.09091,14204.54545,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8482.954545,1278.409091,7876.420455,0,0,0,0,16359.375,1278.4091,688.9204545,104.7290002,27122.15909,16767.87308,0,0,0,20170.45455,20170.455,0,0,0,0,41761.36364,852.2727273,2840.909091,12073.86364,0,15767.046,121869.3182,95849.8748
10125154,2012,Kunjo,Mustang,33,0,0,1,1,1,0,4,1,1,0,4.84,0,0,0,1900.826446,0,1900.826446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,619.8347107,0,16.52892562,16.52892562,0,0,16528.92562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16229.13223,132.231405,1293.38843,0,0,0,1983.471074,19505.992,2115.7024,1101.239669,639.6358196,0,0,0,61.98347107,0,0,61.983471,0,0,0,0,0,1342.975207,5991.735537,0,0,7334.7109,28003.92562,10152.03251
10112066,2012,Lete,Mustang,73,1,0,1,1,3,10,2,1,2,1,4.8,250,312.5,10416.66667,24166.66667,0,35145.83333,26812.5,0,0,0,26812.5,26812.5,0,0,0,26812.5,0,0,0,0,0,0,208.3333333,0,520.8333333,520.8333333,8333.333333,45833.33333,20833.33333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12715.625,0,4404.166667,0,0,0,0,17119.791,0,264.5833333,82.25247948,-246.875,0,0,0,2083.333333,0,2083.3333,0,0,50833.33333,50833.332,134375,0,0,0,0,0,204429.1667,187373.9191
1023170,2012,Chainpur,Chitwan,60,0,0,0,1,1,10,1,4,2,0,6.84,0,438.5964912,584.7953216,3143.274854,0,4166.666667,30263.15789,11688.59649,0,0,41951.754,30263.15789,15058.47953,0,0,45321.637,296.9298246,0,0,0,0,0,495.0292398,0,49.56140351,346.4912281,584.7953216,16081.87135,21929.82456,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1118.421053,0,1004.385965,0,0,0,0,2122.8071,0,758.9181287,141.6528255,3330.409357,750.1644781,15350.87719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21563.0117,16242.6945
1021092,2012,Hemja,Kaski,61,1,0,0,1,2,10,1,2,2,0,4.68,0,0,4273.504274,25854.70085,0,39529.91453,30555.55556,15766.1792,0,0,46321.734,40384.61538,21153.84615,0,0,61538.461,854.7008547,0,0,0,534.1880342,0,0,0,0,1388.888889,42735.04274,85470.08547,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3205.128205,822.6495726,10054.48718,0,0,0,0,13259.615,822.6496,12480.76923,9262.642769,16187.83162,6903.683957,0,1495.726496,0,41495.7265,42991.453,0,0,0,0,0,0,0,0,0,0,84919.66923,59980.42929
10124002,2012,Kunjo,Mustang,45,0,7,1,1,1,12,3,3,2,0,7.24,0,151.9337017,0,5939.226519,0,6919.889503,2693.370166,0,0,0,2693.3701,2209.944751,0,0,0,2209.9448,552.4861878,0,0,0,276.2430939,0,1035.911602,0,34.53038674,863.2596685,0,0,20718.23204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17773.48066,193.3701657,646.4088398,0,0,0,0,18419.889,193.37016,1886.740331,1299.567378,2513.812155,16.53823786,40651.9337,469.6132597,234.8066298,0,704.41986,0,0,0,0,0,0,0,0,0,0,64176.79558,42865.82937
1023216,2012,Chainpur,Chitwan,70,0,0,0,0,1,12,1,0,3,1,3.76,0,1329.787234,12765.95745,13297.87234,0,31382.97872,12676.16064,7047.87234,0,0,19724.033,14627.65957,7845.744681,0,0,22473.404,630.3191489,0,0,0,0,0,450.2659574,0,0,630.3191489,0,44414.89362,39893.61702,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1851.06383,0,2074.468085,0,0,0,0,3925.532,0,3015.957447,1328.832426,12321.3734,4884.955572,14627.65957,797.8723404,7180.851064,0,7978.7236,0,0,0,0,0,930.8510638,0,2659.574468,0,3590.4255,45459.67128,32410.59651
10112127,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023137,2012,Chainpur,Chitwan,65,0,0,0,1,1,12,1,1,3,1,5.36,2238.80597,559.7014925,2611.940299,11287.31343,0,16697.76119,64054.72637,5301.616915,0,0,69356.344,70895.52239,5597.014925,0,0,76492.539,1136.940299,0,0,0,0,0,0,0,126.3059701,1263.246269,9328.358209,41044.77612,27985.07463,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1007.462687,0,1883.395522,0,0,0,0,2890.8582,0,6431.902985,3799.322668,11209.51493,7264.123762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20532.27612,11063.44643
1021014,2012,Hemja,Kaski,52,0,12,1,0,1,16,0,2,3,0,4.64,32327.58621,0,8297.413793,22737.06897,0,83836.2069,32327.58621,9598.21523,0,0,41925.801,32327.58621,6788.793103,0,0,39116.379,431.0344828,0,0,0,0,0,0,0,431.0344828,862.0689655,107758.6207,64655.17241,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1530.172414,0,10401.93966,1293.103448,0,0,0,11932.112,1293.1034,45474.13793,6151.586418,7592.468103,4232.461902,0,0,646.5517241,0,646.5517,0,0,52586.2069,52586.207,0,0,0,0,0,0,118231.4767,64909.91039
1023226,2012,Chainpur,Chitwan,58,0,0,0,0,1,12,0,3,2,2,6.56,0,762.195122,1905.487805,6143.292683,0,12873.47561,35670.73171,8666.158537,0,0,44336.891,33231.70732,7774.390244,0,0,41006.098,619.3597561,0,0,0,0,0,0,0,51.67682927,671.0365854,15243.90244,24695.12195,30487.80488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2400.914634,0,2296.493902,0,0,0,0,4697.4087,0,-1700.457317,0,16830.03049,14433.9667,0,0,0,10487.80488,10487.805,0,0,6859.756098,6859.7559,0,0,0,0,0,0,37174.54268,31781.52767
10112079,2012,Lete,Mustang,73,0,0,0,0,1,3,1,0,0,2,2.16,0,694.4444444,0,4629.62963,0,5324.074074,70833.33333,0,0,0,70833.336,107870.3704,0,0,0,107870.37,0,0,0,0,0,0,1620.37037,0,115.7407407,115.7407407,0,12500,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28453.7037,1686.507937,526.3888889,0,0,0,0,28980.092,1686.5079,546.2962963,90.70580014,356.4814815,71.55867812,32407.40741,0,0,0,0,0,0,0,0,0,0,11898.14815,0,0,11898.148,74188.42593,46154.32797
1023218,2012,Chainpur,Chitwan,55,0,0,0,1,1,14,3,2,4,0,7.72,388.6010363,194.3005181,2590.673575,7409.326425,0,13173.57513,22992.22798,10515.97582,0,0,33508.203,22668.39378,10362.6943,0,0,33031.09,263.0829016,0,0,0,0,0,263.0829016,0,43.9119171,306.9948187,6217.61658,21373.05699,12953.36788,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.5233161,0,1465.025907,0,0,0,0,1583.5492,0,1898.316062,923.1212771,14764.03282,8252.498572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18245.8981,9175.619849
1023053,2012,Chainpur,Chitwan,40,1,0,1,0,1,11,0,2,2,1,3.88,0,1417.525773,0,2783.505155,0,4974.226804,25773.19588,6022.951546,0,0,31796.146,25773.19588,3092.783505,0,0,28865.979,698.1958763,0,0,0,0,0,0,0,0,698.1958763,7731.958763,16752.57732,25773.19588,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1198.453608,0,7461.340206,0,0,0,0,8659.7939,0,1072.680412,259.2804864,7100.271134,2719.262873,82577.31959,0,0,0,0,0,0,17847.93814,17847.938,0,773.1958763,0,0,0,773.19586,118031.199,104176.997
1021021,2012,Hemja,Kaski,45,0,12,1,1,1,12,1,1,4,0,5.64,0,0,2659.574468,22163.12057,0,29787.23404,52600.47281,8618.290071,0,0,61218.762,51418.43972,5053.191489,0,0,56471.633,1329.787234,0,0,0,0,0,0,177.3049645,16.66666667,1346.453901,0,35460.99291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,656.0283688,0,9152.48227,0,0,0,0,9808.5107,0,163.1205674,79.39907397,21579.82482,14691.33168,0,0,0,0,0,0,0,27127.65957,27127.66,0,0,0,0,0,0,58679.1156,41898.39032
1023229,2012,Chainpur,Chitwan,52,0,7,1,0,1,10,0,3,5,0,7.64,0,261.7801047,0,5274.86911,0,7172.774869,9424.08377,7504.363002,0,0,16928.447,11387.43455,7984.293194,0,0,19371.729,265.8376963,0,0,0,0,0,0,0,0,265.8376963,0,7853.403141,6544.502618,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2167.539267,0,0,0,0,2167.5393,0,-2323.298429,0,8997.382199,2712.625392,0,0,0,0,0,0,0,16492.1466,16492.146,0,65.44502618,0,0,0,65.445023,25399.21466,19270.21701
1021105,2012,Hemja,Kaski,63,1,0,0,0,3,12,2,1,2,0,4.16,0,0,3485.576923,16153.84615,0,30697.11538,19230.76923,0,0,0,19230.77,24038.46154,0,0,0,24038.461,1201.923077,0,0,0,0,0,0,0,0,1201.923077,0,60096.15385,24038.46154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1310.096154,0,8418.269231,240.3846154,0,0,0,9728.3652,240.38461,-3606.971154,-1134.981483,-240.3846154,0,0,0,0,0,0,0,0,33519.23077,33519.23,20192.30769,0,0,0,0,0,59592.54808,52816.94159
1021079,2012,Hemja,Kaski,78,0,0,1,0,1,10,3,1,1,2,5.76,0,0,1701.388889,8545.138889,0,24482.63889,39930.55556,5055.390972,0,0,44985.945,37847.22222,4774.305556,0,0,42621.527,781.25,0,0,0,0,0,0,0,173.6111111,954.8611111,121527.7778,17361.11111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2085.069444,0,10254.34028,1215.277778,694.4444444,0,0,13033.854,1909.7222,-1395.138889,-478.8548761,8414.765972,4609.821061,79861.11111,694.4444444,347.2222222,0,1041.6666,0,0,0,0,0,0,0,0,0,0,100956.259,86943.46619
1021016,2012,Hemja,Kaski,41,0,12,0,0,1,12,3,1,2,0,5.4,0,0,3703.703704,7129.62963,0,19537.03704,19833.89926,0,0,0,19833.898,22407.40741,0,0,0,22407.408,19259.25926,0,0,0,0,0,0,10370.37037,925.9259259,20185.18519,37037.03704,18518.51852,92592.59259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2500,0,9090.740741,972.2222222,0,0,185.1851852,11775.926,1157.4073,522430.5556,516983.3323,6931.121481,1537.013125,0,0,0,0,0,0,0,1111.111111,1111.1111,0,0,0,0,0,0,542248.7141,520788.8639
10125102,2012,Kunjo,Mustang,57,0,3,1,1,1,10,0,2,2,0,3.88,77.31958763,257.7319588,3608.247423,5798.969072,0,11288.65979,47036.08247,8762.886598,0,1804.123711,57603.094,46391.75258,9922.680412,0,1804.123711,58118.559,773.1958763,0,0,0,386.5979381,0,1030.927835,386.5979381,128.8659794,1288.659794,0,42525.7732,15463.91753,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13105.6701,0,2185.56701,0,0,0,1546.391753,16837.629,1546.3917,12746.13402,5966.328348,9329.896907,1753.570985,7731.958763,0,0,0,0,0,0,0,0,25902.06186,0,0,2061.85567,0,2061.8557,74609.53608,44962.16737
10111025,2012,Lete,Mustang,64,0,10,1,1,1,10,0,1,2,0,2.64,0,0,8712.121212,13825.75758,0,23484.84848,0,0,0,0,0,0,0,0,0,0,946.969697,0,0,0,189.3939394,0,0,0,94.6969697,1231.060606,303030.303,151515.1515,18939.39394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6973.484848,0,1659.090909,0,0,0,0,8632.5762,0,7931.818182,5794.881985,5393.939394,0,0,0,0,0,0,0,0,0,0,294318.1818,0,0,0,0,0,316276.5152,300113.0638
10125069,2012,Kunjo,Mustang,67,0,8,1,0,1,9,0,1,0,2,2.6,269.2307692,769.2307692,7692.307692,25384.61538,0,37192.30769,35769.23077,0,0,0,35769.23,41538.46154,0,0,0,41538.461,2115.384615,0,0,0,1730.769231,0,961.5384615,0,192.3076923,4038.461538,3846.153846,38461.53846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22553.84615,0,3057.692308,0,1461.538462,0,0,27073.076,1461.5385,7192.307692,5282.744283,11673.07692,543.724107,0,346.1538462,1730.769231,0,2076.9231,0,0,80769.23077,80769.234,-5769.230769,0,153.8461538,0,0,153.84616,123169.2308,84518.77608
1023135,2012,Chainpur,Chitwan,65,1,0,0,0,3,4,2,1,0,1,3.32,1506.024096,301.2048193,301.2048193,7228.915663,0,9337.349398,43674.6988,0,0,0,43674.699,48192.77108,0,0,0,48192.77,1427.710843,0,0,0,0,0,0,0,102.1084337,1529.819277,30120.48193,7530.120482,15060.24096,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,216.8674699,0,2153.614458,0,0,0,0,2370.4819,0,-150.3012048,-10.8811413,12355.42169,6870.040507,0,0,0,0,0,0,0,602.4096386,602.40967,0,0,0,15060.24096,0,15060.241,30238.25301,22521.80997
1023121,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1023025,2012,Chainpur,Chitwan,35,0,0,0,1,2,11,0,1,3,0,3.88,0,1546.391753,3221.649485,11082.47423,0,15850.51546,20618.5567,18230.24055,0,0,38848.797,24484.53608,15335.05155,0,0,39819.586,348.9690722,0,0,0,0,0,0,0,87.37113402,436.3402062,1520.618557,15721.64948,1932.989691,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4987.113402,0,2021.907216,0,0,0,0,7009.0205,0,890.2061856,88.45548628,6469.072165,1554.239608,43814.43299,0,0,0,0,0,0,1288.659794,1288.6598,0,0,0,0,0,0,59471.39175,46745.78788
10111037,2012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10125149,2012,Kunjo,Mustang,38,1,0,1,1,1,6,2,3,1,0,5.64,177.3049645,177.3049645,0,4432.624113,0,5851.06383,6737.588652,5973.496454,0,1241.134752,13952.22,6737.588652,0,0,1241.134752,7978.7236,0,0,0,0,0,0,1063.829787,0,88.65248227,88.65248227,0,5319.148936,35460.99291,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,23434.39716,8156.028369,3242.907801,0,0,0,20945.74468,47623.051,29101.773,2131.205674,0,14661.43972,11432.58001,4787.234043,0,0,0,0,0,0,0,0,0,0,4255.319149,0,0,4255.3193,73458.24823,49576.90625
1023167,2012,Chainpur,Chitwan,55,0,0,0,0,1,12,1,3,3,0,6.04,331.1258278,827.8145695,993.3774834,6622.516556,0,9023.178808,24834.43709,6374.172185,0,0,31208.609,17384.10596,6705.298013,0,0,24089.404,140.0662252,0,0,0,0,0,392.384106,0,27.98013245,168.0463576,1986.754967,27317.88079,49668.87417,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,556.2913907,0,809.602649,0,0,0,0,1365.894,0,1418.543046,337.7483444,11273.17881,4280.227172,62913.90728,0,0,0,0,0,0,0,0,0,0,0,6953.642384,0,6953.6426,83925.16556,74485.52518
1023188,2012,Chainpur,Chitwan,41,0,0,0,0,1,10,1,2,2,0,4.64,0,323.2758621,3232.758621,11637.93103,0,16702.58621,55495.68966,2019.192241,0,0,57514.883,48491.37931,5172.413793,0,0,53663.793,656.6810345,0,0,0,0,0,583.8362069,0,0,656.6810345,2155.172414,5818.965517,10775.86207,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3480.603448,0,2153.017241,0,0,0,0,5633.6206,0,-2624.353448,0,15894.19224,5164.614119,32327.58621,0,0,0,0,0,0,15301.72414,15301.725,0,0,0,0,0,0,66532.76983,52793.92446
1023225,2012,Chainpur,Chitwan,89,0,0,0,1,3,8,2,0,1,1,2.96,0,506.7567568,2702.702703,11334.45946,0,15050.67568,38851.35135,563.0630631,0,0,39414.414,38851.35135,1689.189189,0,0,40540.539,571.9594595,0,0,0,0,0,0,0,114.527027,686.4864865,16891.89189,18243.24324,5067.567568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2077.702703,0,14320.94595,0,0,0,0,16398.648,0,230.4054054,0,10110.13514,4946.658652,30405.40541,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57144.59459,35352.06406
